"movie_id","title","content_type","genre_primary","genre_secondary","release_year","duration_minutes","rating","language","country_of_origin","imdb_rating","production_budget","box_office_revenue","number_of_seasons","number_of_episodes","is_netflix_original","added_to_platform","content_warning","budget_missing","revenue_missing"
"movie_0557","queen hero","Movie","Sport","",2020,147,"TV-G","English","USA",7.8,13882650,99312954.4,0,0,FALSE,2022-03-09,FALSE,0,0
"movie_0558","last phoenix","TV Series","Music","",2011,28,"NC-17","Spanish","USA",5.6,0,0,2,185,FALSE,2020-08-13,FALSE,1,1
"movie_0559","mystery dragon","Documentary","Romance","",2001,73,"TV-Y7","English","South Korea",4.6,0,0,1,12,TRUE,2021-07-05,FALSE,1,1
"movie_0560","ice queen","Stand-up Comedy","Adventure","",1997,51,"TV-Y","English","Germany",6.5,0,0,1,12,FALSE,2025-04-19,FALSE,1,1
"movie_0561","quest secret","TV Series","Western","Crime",1990,54,"R","English","UK",3.8,0,0,5,38,FALSE,2023-03-05,FALSE,1,1
"movie_0562","legend queen","Movie","Action","",2006,137,"G","English","Germany",6.5,8709831,1267443,0,0,FALSE,2024-06-18,FALSE,0,0
"movie_0563","ice secret","Movie","Sport","",1995,121,"R","English","USA",7,14078805,0,0,0,FALSE,2024-10-08,FALSE,0,0
"movie_0564","mystery mystery","TV Series","Documentary","",2006,6,"NC-17","English","USA",6.5,0,0,1,177,FALSE,2024-04-18,FALSE,1,1
"movie_0565","dragon family","Stand-up Comedy","Music","",2005,54,"G","English","USA",6.9,0,0,1,12,FALSE,2021-07-18,FALSE,1,1
"movie_0566","a city","Movie","History","Mystery",2022,110,"TV-Y","Hindi","USA",7.2,0,99312954.4,0,0,FALSE,2024-10-11,FALSE,1,1
"movie_0567","journey kingdom","TV Series","Fantasy","",1993,50,"PG","English","USA",5.6,0,0,13,167,TRUE,2025-01-15,TRUE,1,1
"movie_0568","dark legend","Movie","Sci-Fi","",1956,125,"TV-Y7","English","Canada",6.2,1464928,7568167,0,0,FALSE,2025-03-22,FALSE,0,0
"movie_0569","legend king","Documentary","War","",1990,59,"TV-14","English","USA",6.3,0,0,1,12,FALSE,2022-04-12,TRUE,1,1
"movie_0570","mission storm","Stand-up Comedy","Sci-Fi","War",1999,87,"TV-G","German","USA",5.8,0,0,1,12,FALSE,2023-08-31,FALSE,1,1
"movie_0571","city princess","Documentary","Family","History",2011,73,"TV-MA","Japanese","South Korea",4.4,0,0,1,12,TRUE,2024-11-04,FALSE,1,1
"movie_0572","dream secret","TV Series","Documentary","Sci-Fi",2024,33,"PG-13","English","UK",4.5,0,0,8,105,FALSE,2021-06-08,FALSE,1,1
"movie_0573","fire kingdom","Limited Series","Action","History",2020,34,"PG","Spanish","Germany",6.9,0,0,3,35,FALSE,2021-08-28,FALSE,1,1
"movie_0574","journey princess","Limited Series","Comedy","Drama",2012,57,"PG","Spanish","USA",5.3,0,0,6,10,FALSE,2024-08-14,TRUE,1,1
"movie_0575","city quest","Documentary","Drama","",2021,86,"NC-17","Spanish","South Korea",1.4,0,0,1,12,FALSE,2024-10-22,FALSE,1,1
"movie_0576","love kingdom","Movie","Crime","",2001,104,"G","Hindi","France",7.1,5073775,0,0,0,FALSE,2024-09-13,FALSE,0,0
"movie_0577","family house","TV Series","Action","",2003,53,"TV-PG","Japanese","Japan",8.6,0,0,7,74,TRUE,2023-10-22,FALSE,1,1
"movie_0578","little phoenix","TV Series","Sport","Horror",2000,55,"PG-13","Hindi","USA",6.6,0,0,3,29,FALSE,2023-06-19,FALSE,1,1
"movie_0579","last story","Movie","Documentary","",1978,349,"G","English","South Korea",7,5312135,69251153,0,0,FALSE,2024-02-05,FALSE,0,0
"movie_0580","last love","Stand-up Comedy","Crime","",2014,74,"PG","English","South Korea",6.2,0,0,1,12,TRUE,2022-01-19,FALSE,1,1
"movie_0581","ice kingdom","Documentary","Sci-Fi","War",2016,111,"TV-Y","English","USA",2.7,0,0,1,12,FALSE,2023-07-19,TRUE,1,1
"movie_0582","my queen","TV Series","Sci-Fi","",1990,62,"TV-Y","English","USA",7.4,0,0,1,192,FALSE,2020-11-19,FALSE,1,1
"movie_0583","hero ice","Movie","Comedy","",1999,101,"PG","English","USA",6.8,3951401,32741225,0,0,FALSE,2023-07-24,FALSE,0,0
"movie_0584","family storm","Documentary","Romance","",2006,89,"TV-Y","English","USA",3.8,0,0,1,12,FALSE,2023-10-31,TRUE,1,1
"movie_0585","quest battle","TV Series","Comedy","",2023,59,"G","Spanish","USA",4.6,0,0,6,101,FALSE,2020-11-25,FALSE,1,1
"movie_0586","a adventure","Documentary","Drama","Documentary",2021,99,"R","English","USA",4.4,0,0,1,12,TRUE,2021-10-26,FALSE,1,1
"movie_0587","a quest","Stand-up Comedy","Family","",2020,51,"R","English","India",5.9,0,0,1,12,FALSE,2022-05-14,FALSE,1,1
"movie_0588","queen queen","Movie","Sci-Fi","",1997,122,"TV-Y","English","India",2.5,447581,99312954.4,0,0,FALSE,2023-09-15,FALSE,0,0
"movie_0589","family adventure","Limited Series","Mystery","",2011,332,"TV-Y","Korean","USA",7.3,0,0,3,79,TRUE,2021-08-11,FALSE,1,1
"movie_0590","secret city","Documentary","War","",2012,104,"NC-17","English","India",5.4,0,0,1,12,FALSE,2022-12-15,TRUE,1,1
"movie_0591","city empire","Limited Series","Mystery","Sci-Fi",1995,94,"TV-Y","German","USA",6.6,0,0,6,77,FALSE,2024-08-01,FALSE,1,1
"movie_0592","king adventure","Movie","Drama","",2018,117,"TV-G","Italian","USA",6.2,19244906.2,7744943,0,0,FALSE,2025-03-12,FALSE,0,0
"movie_0593","queen dragon","Documentary","Family","Family",2001,72,"TV-14","Spanish","Germany",5.1,0,0,1,12,TRUE,2022-04-24,FALSE,1,1
"movie_0594","journey day","Movie","Drama","",2003,153,"PG-13","French","Canada",6.6,1442937,23502658,0,0,TRUE,2024-11-16,TRUE,0,0
"movie_0595","an empire","TV Series","Animation","",1998,28,"PG-13","English","France",8.3,0,0,8,104,TRUE,2022-06-30,FALSE,1,1
"movie_0596","phoenix adventure","Limited Series","Documentary","",1993,33,"TV-G","English","USA",7.5,0,0,4,12,FALSE,2020-11-12,FALSE,1,1
"movie_0597","war journey","Stand-up Comedy","Comedy","History",1996,77,"TV-MA","English","USA",3.6,0,0,1,12,FALSE,2021-12-24,FALSE,1,1
"movie_0598","queen quest","Movie","Biography","",1995,166,"TV-PG","English","India",6.9,719932,0,0,0,FALSE,2022-10-11,FALSE,0,0
"movie_0599","quest war","Documentary","Thriller","",1994,89,"TV-14","English","USA",4.9,0,0,1,12,FALSE,2022-02-26,FALSE,1,1
"movie_0600","big adventure","TV Series","History","Fantasy",1992,40,"TV-Y","Korean","South Korea",0.5,0,0,14,173,FALSE,2022-12-08,FALSE,1,1
"movie_0601","secret mission","Documentary","Horror","",2016,99,"G","Japanese","Germany",6.5,0,0,1,12,FALSE,2021-01-20,FALSE,1,1
"movie_0602","queen family","Movie","Mystery","Sci-Fi",2012,70,"TV-14","Japanese","Japan",4.6,0,3500926,0,0,TRUE,2020-12-15,FALSE,1,1
"movie_0603","last kingdom","Movie","War","Crime",1996,113,"TV-14","English","USA",6.6,0,0,0,0,FALSE,2024-06-23,FALSE,1,1
"movie_0604","empire war","TV Series","Western","",2019,42,"TV-MA","English","USA",5.4,0,0,14,112,FALSE,2021-08-22,TRUE,1,1
"movie_0605","an war","Movie","Romance","War",2014,138,"PG","English","South Korea",5.6,3696939,99312954.4,0,0,TRUE,2024-09-07,FALSE,0,0
"movie_0606","legend fire","Movie","Comedy","Animation",1993,96,"NC-17","English","UK",9.3,0,13896745,0,0,FALSE,2024-04-25,FALSE,1,1
"movie_0607","the war","Documentary","Romance","",2002,86,"TV-Y7","English","USA",7.6,0,0,1,12,TRUE,2024-06-15,FALSE,1,1
"movie_0608","king warrior","TV Series","Western","",1991,6,"G","English","India",5.1,0,0,9,99,FALSE,2023-06-05,FALSE,1,1
"movie_0609","old family","Limited Series","Action","War",2018,43,"TV-G","Spanish","South Korea",5.1,0,0,5,182,FALSE,2024-10-14,FALSE,1,1
"movie_0610","princess legend","Documentary","Thriller","",2004,43,"TV-Y7","French","Japan",4.4,0,0,1,12,FALSE,2022-10-08,TRUE,1,1
"movie_0611","big adventure","Movie","Documentary","Fantasy",2017,126,"TV-Y7","English","USA",1.3,2250753,99312954.4,0,0,FALSE,2023-07-31,FALSE,0,0
"movie_0612","kingdom empire","Movie","Music","Mystery",2009,66,"TV-Y","English","USA",5.4,2775406,18385689,0,0,TRUE,2021-12-19,TRUE,0,0
"movie_0613","princess day","Limited Series","Sci-Fi","Crime",1993,30,"TV-Y7","English","USA",4.6,0,0,8,19,FALSE,2024-12-27,FALSE,1,1
"movie_0614","day day","Movie","Comedy","",2019,108,"TV-G","English","Japan",4.6,1559466,0,0,0,FALSE,2024-11-20,FALSE,0,0
"movie_0615","an fire","Movie","Crime","",2016,136,"PG","English","Japan",5.1,1121652,99312954.4,0,0,TRUE,2022-02-02,TRUE,0,0
"movie_0616","first ice","Documentary","Adventure","",2007,96,"G","English","South Korea",7.1,0,0,1,12,FALSE,2022-12-06,FALSE,1,1
"movie_0617","quest war","Movie","War","War",2023,146,"PG","English","Germany",7.1,19244906.2,7924508,0,0,FALSE,2024-06-27,FALSE,0,0
"movie_0618","first kingdom","TV Series","War","Romance",2014,58,"NC-17","English","South Korea",6.5,0,0,1,152,FALSE,2024-05-30,FALSE,1,1
"movie_0619","my story","Documentary","Crime","Adventure",2014,489.600000000001,"TV-G","Japanese","UK",4.8,0,0,1,12,TRUE,2021-03-03,TRUE,1,1
"movie_0620","dark secret","Movie","Animation","",1997,111,"TV-Y7","English","USA",7.9,5640579,96414255,0,0,TRUE,2020-10-28,FALSE,0,0
"movie_0621","battle war","TV Series","History","Horror",2023,53,"PG","Hindi","USA",7,0,0,5,95,TRUE,2022-06-05,FALSE,1,1
"movie_0622","an journey","Movie","Western","Comedy",2005,130,"R","Italian","South Korea",3.4,5596184,43187317,0,0,TRUE,2020-08-06,FALSE,0,0
"movie_0623","family day","Stand-up Comedy","Family","",2013,54,"PG","English","USA",9.3,0,0,1,12,FALSE,2023-08-08,FALSE,1,1
"movie_0624","mystery mystery","Movie","Romance","Sport",2015,101,"G","English","USA",5.7,5694534,99312954.4,0,0,TRUE,2021-03-11,FALSE,0,0
"movie_0625","day night","Movie","Documentary","",2003,105,"TV-Y","English","USA",6.5,0,0,0,0,FALSE,2021-10-13,FALSE,1,1
"movie_0626","journey mystery","Movie","Western","",2009,21,"NC-17","English","South Korea",5.3,350706,146051,0,0,FALSE,2025-03-18,FALSE,0,0
"movie_0627","love legend","Movie","Western","",2018,121,"NC-17","English","Germany",6.5,2533936,45685991,0,0,FALSE,2024-12-29,FALSE,0,0
"movie_0628","phoenix story","TV Series","Music","",2010,45,"TV-14","English","Canada",8,0,0,13,170,FALSE,2024-04-11,FALSE,1,1
"movie_0629","adventure secret","Documentary","Adventure","",1999,104,"TV-MA","Japanese","USA",8.2,0,0,1,12,TRUE,2023-11-14,FALSE,1,1
"movie_0630","war secret","Documentary","Sport","War",2024,56,"TV-G","Japanese","USA",5.1,0,0,1,12,TRUE,2024-04-15,FALSE,1,1
"movie_0631","warrior kingdom","Movie","War","War",2003,81,"TV-PG","English","South Korea",4.8,19244906.2,99312954.4,0,0,FALSE,2022-11-26,FALSE,0,0
"movie_0632","day dragon","Movie","Adventure","",2004,89,"G","French","Germany",6.4,220840,0,0,0,TRUE,2020-11-20,FALSE,0,0
"movie_0633","warrior ice","TV Series","Biography","History",2000,43,"TV-G","English","USA",6.6,0,0,6,29,TRUE,2020-09-15,FALSE,1,1
"movie_0634","war phoenix","Stand-up Comedy","Action","",1997,74,"TV-MA","English","Germany",8,0,0,1,12,FALSE,2022-04-20,TRUE,1,1
"movie_0635","dream family","TV Series","Comedy","",1995,30,"TV-Y7","French","South Korea",4.8,0,0,1,172,FALSE,2023-05-29,FALSE,1,1
"movie_0636","last mission","Stand-up Comedy","Music","",2009,51,"TV-MA","English","USA",5.1,0,0,1,12,TRUE,2023-01-23,FALSE,1,1
"movie_0637","old battle","TV Series","Family","History",2006,58,"TV-MA","English","USA",5.5,0,0,1,83,TRUE,2021-10-03,FALSE,1,1
"movie_0638","quest family","TV Series","Romance","",2001,65,"G","English","USA",6.1,0,0,8,25,FALSE,2024-05-16,FALSE,1,1
"movie_0639","quest fire","Limited Series","Sport","War",1996,68,"TV-Y7","English","Canada",4.8,0,0,11,37,TRUE,2021-05-03,FALSE,1,1
"movie_0640","warrior legend","Movie","Horror","",2002,88,"TV-MA","Korean","India",6.1,19244906.2,0,0,0,FALSE,2023-02-28,TRUE,0,0
"movie_0641","first dream","TV Series","Thriller","Thriller",2023,62,"R","English","USA",10,0,0,12,54,TRUE,2025-01-29,FALSE,1,1
"movie_0642","hero dragon","Limited Series","Romance","",2011,20,"TV-14","Italian","Canada",6.6,0,0,3,37,TRUE,2021-04-26,TRUE,1,1
"movie_0643","fire phoenix","TV Series","Drama","",2018,45,"TV-Y7","Japanese","South Korea",5.3,0,0,11,91,FALSE,2020-09-07,TRUE,1,1
"movie_0644","kingdom hero","TV Series","Mystery","",2010,24,"NC-17","Italian","South Korea",6.2,0,0,5,196.96,FALSE,2021-12-13,FALSE,1,1
"movie_0645","last secret","Stand-up Comedy","Adventure","Mystery",1991,62,"TV-G","Korean","France",1.8,0,0,1,12,TRUE,2022-11-07,TRUE,1,1
"movie_0646","king adventure","Movie","Fantasy","",2015,104,"TV-MA","English","France",7.5,2435028,296405,0,0,TRUE,2021-09-09,FALSE,0,0
"movie_0647","story journey","Movie","Music","",2010,159,"TV-Y7","French","France",8.2,12844095,34444993,0,0,FALSE,2020-10-30,FALSE,0,0
"movie_0648","an ice","Movie","Horror","",2012,138,"TV-Y7","English","USA",4.9,0,0,0,0,TRUE,2020-12-17,FALSE,1,1
"movie_0649","king battle","TV Series","War","Sport",2014,52,"TV-Y7","Spanish","UK",0.5,0,0,6,45,FALSE,2023-02-22,FALSE,1,1
"movie_0650","first kingdom","Movie","Adventure","",2020,99,"TV-G","English","USA",5.2,19244906.2,3132808,0,0,FALSE,2022-11-28,FALSE,0,0
"movie_0651","phoenix day","Movie","Documentary","Action",2019,114,"R","English","USA",4.1,386155,51575130,0,0,FALSE,2024-02-29,TRUE,0,0
"movie_0652","our night","Movie","History","",2015,102,"TV-MA","English","USA",10,14939487,21771252,0,0,FALSE,2024-10-15,TRUE,0,0
"movie_0653","house story","Stand-up Comedy","Music","Sci-Fi",1993,334,"TV-Y","English","South Korea",5,0,0,1,12,FALSE,2025-06-05,FALSE,1,1
"movie_0654","adventure legend","Stand-up Comedy","Drama","Romance",2011,67,"TV-Y","English","USA",6.5,0,0,1,12,FALSE,2022-12-09,FALSE,1,1
"movie_0655","hero kingdom","Movie","Fantasy","Adventure",1995,166,"TV-Y","English","USA",7.5,1537325,14483384,0,0,TRUE,2022-11-10,FALSE,0,0
"movie_0656","phoenix ice","TV Series","Animation","",2024,63,"R","English","USA",4.9,0,0,6,132,TRUE,2025-03-17,TRUE,1,1
"movie_0657","battle queen","Limited Series","Romance","",2014,52,"TV-14","English","South Korea",6.5,0,0,14,178,TRUE,2024-08-04,FALSE,1,1
"movie_0658","empire love","TV Series","Mystery","",2010,51,"R","Japanese","USA",4.6,0,0,5,58,FALSE,2023-09-05,TRUE,1,1
"movie_0659","little night","TV Series","Sci-Fi","",2009,40,"TV-14","English","USA",0.5,0,0,3,171,TRUE,2025-06-01,FALSE,1,1
"movie_0660","fire secret","Movie","Adventure","",1990,121,"PG-13","English","South Korea",8.6,0,3300259,0,0,TRUE,2023-12-04,FALSE,1,1
"movie_0661","house night","Limited Series","Horror","",1992,58,"NC-17","English","South Korea",6.5,0,0,3,162,TRUE,2021-04-22,TRUE,1,1
"movie_0662","bright family","Movie","Documentary","",1997,65,"TV-MA","English","USA",7.9,10706001,1631334,0,0,FALSE,2020-09-13,FALSE,0,0
"movie_0663","phoenix legend","Limited Series","Biography","",2008,32,"G","English","South Korea",6.5,0,0,1,23,TRUE,2025-05-16,FALSE,1,1
"movie_0664","an princess","Movie","History","Horror",2020,107,"TV-G","English","USA",6.5,19244906.2,16858783,0,0,FALSE,2021-08-23,FALSE,0,0
"movie_0665","legend dragon","Movie","Biography","Adventure",2009,136,"TV-MA","French","South Korea",8.7,8291129,10411548,0,0,TRUE,2020-09-13,FALSE,0,0
"movie_0666","day city","Documentary","Adventure","",2014,110,"R","English","India",9.6,0,0,1,12,FALSE,2025-04-06,FALSE,1,1
"movie_0667","empire story","Movie","Sci-Fi","",1995,143,"TV-G","English","USA",6.7,19244906.2,38879782,0,0,FALSE,2023-03-06,FALSE,0,0
"movie_0668","day journey","Movie","Crime","",2013,50,"TV-PG","Korean","South Korea",3.1,5519943,0,0,0,TRUE,2022-02-22,FALSE,0,0
"movie_0669","dark phoenix","TV Series","Biography","",2012,56,"PG-13","English","France",6.8,0,0,3,123,FALSE,2023-11-10,FALSE,1,1
"movie_0670","phoenix queen","Documentary","Drama","",2007,72,"TV-14","English","India",6.9,0,0,1,12,FALSE,2021-11-23,FALSE,1,1
"movie_0671","war storm","TV Series","Animation","",2006,57,"TV-Y","Hindi","USA",6.4,0,0,9,180,FALSE,2022-10-25,FALSE,1,1
"movie_0672","kingdom dream","Movie","Biography","",2011,152,"PG-13","French","Canada",5.6,68373,5231163,0,0,FALSE,2023-03-26,FALSE,0,0
"movie_0673","fire hero","Documentary","Fantasy","",2004,141,"TV-14","Spanish","UK",8.3,0,0,1,12,FALSE,2024-04-24,FALSE,1,1
"movie_0674","storm night","TV Series","Adventure","Documentary",1997,77,"TV-Y","Italian","India",7.1,0,0,2,26,FALSE,2022-12-01,FALSE,1,1
"movie_0675","phoenix princess","TV Series","Action","",2019,76,"NC-17","German","USA",6.3,0,0,1,73,TRUE,2021-08-11,TRUE,1,1
"movie_0676","dream hero","Movie","Adventure","Adventure",2004,174,"TV-Y7","English","France",9,416301,99312954.4,0,0,TRUE,2024-02-04,FALSE,0,0
"movie_0677","legend journey","Stand-up Comedy","Adventure","Crime",1991,74,"TV-MA","Italian","UK",7.7,0,0,1,12,FALSE,2021-03-03,FALSE,1,1
"movie_0678","secret legend","Documentary","Documentary","Family",2005,97,"TV-Y7","French","USA",5.1,0,0,1,12,FALSE,2023-06-25,FALSE,1,1
"movie_0679","dark dragon","Documentary","Horror","",2015,87,"TV-G","English","South Korea",5.2,0,0,1,12,FALSE,2024-03-10,FALSE,1,1
"movie_0680","battle dream","Movie","Thriller","",2007,128,"TV-14","French","USA",7.5,846327,36844960,0,0,TRUE,2024-07-20,FALSE,0,0
"movie_0681","a family","Stand-up Comedy","Thriller","",2015,27,"PG","Spanish","Canada",7.4,0,0,1,12,FALSE,2024-11-08,FALSE,1,1
"movie_0682","old queen","Movie","Romance","",2013,111,"G","English","South Korea",6.6,2615689,0,0,0,TRUE,2020-11-11,TRUE,0,0
"movie_0683","little dream","Limited Series","Animation","Documentary",1998,61,"TV-Y7","English","USA",3.7,0,0,7,120,TRUE,2024-07-08,TRUE,1,1
"movie_0684","dragon mission","Movie","War","Fantasy",1997,137,"TV-G","English","USA",4.6,4450850,0,0,0,FALSE,2021-01-30,FALSE,0,0
"movie_0685","family mystery","Stand-up Comedy","Romance","",1999,489.600000000001,"TV-G","Korean","USA",5.9,0,0,1,12,FALSE,2024-12-14,FALSE,1,1
"movie_0686","night princess","TV Series","History","War",1998,12,"TV-14","English","Canada",6.4,0,0,11,41,FALSE,2022-09-21,FALSE,1,1
"movie_0687","adventure warrior","TV Series","Crime","",2014,47,"TV-PG","English","USA",8.4,0,0,2,57,FALSE,2021-10-25,TRUE,1,1
"movie_0688","battle storm","Movie","Animation","",2024,103,"TV-Y","English","South Korea",4.8,2676591,0,0,0,FALSE,2025-07-11,FALSE,0,0
"movie_0689","city story","Movie","Western","Drama",2006,97,"TV-Y","English","Germany",6.5,0,0,0,0,FALSE,2022-10-01,TRUE,1,1
"movie_0690","secret family","Documentary","Romance","",1990,100,"TV-Y","Hindi","France",5.4,0,0,1,12,TRUE,2022-11-22,FALSE,1,1
"movie_0691","dream adventure","Movie","Fantasy","",2014,106,"TV-PG","English","South Korea",6.4,6586991,23899749,0,0,FALSE,2025-01-05,FALSE,0,0
"movie_0692","little phoenix","Movie","Fantasy","",2002,83,"PG-13","English","Germany",6.6,19244906.2,0,0,0,FALSE,2023-02-15,FALSE,0,0
"movie_0693","storm kingdom","Movie","Crime","",2016,149,"G","Spanish","USA",6.5,0,0,0,0,TRUE,2023-09-10,TRUE,1,1
"movie_0694","kingdom day","Movie","Action","",1996,89,"PG","English","UK",5.9,6072218,37239804,0,0,FALSE,2023-01-14,FALSE,0,0
"movie_0695","storm journey","TV Series","Mystery","",2013,52,"PG","Korean","India",6.6,0,0,10,89,FALSE,2021-02-15,FALSE,1,1
"movie_0696","house empire","Limited Series","Biography","",2010,54,"G","Korean","USA",7.2,0,0,10,174,FALSE,2023-08-19,FALSE,1,1
"movie_0697","journey fire","TV Series","Music","",2015,38,"TV-MA","Italian","South Korea",4,0,0,5,65,FALSE,2020-08-15,FALSE,1,1
"movie_0698","a adventure","Movie","Western","Romance",2018,126,"R","English","USA",4.7,4641680,26325930,0,0,FALSE,2023-06-21,FALSE,0,0
"movie_0699","our king","TV Series","Western","Family",2007,22,"PG","English","Canada",8,0,0,4,151,FALSE,2022-07-22,FALSE,1,1
"movie_0700","a secret","Movie","Biography","",1995,94,"G","English","USA",6.3,1080214,26058332,0,0,TRUE,2024-04-09,FALSE,0,0
"movie_0701","adventure mission","Limited Series","Animation","History",2012,74,"NC-17","Hindi","Canada",4.9,0,0,2,196.96,FALSE,2024-05-08,FALSE,1,1
"movie_0702","mystery legend","Movie","Fantasy","",2007,87,"TV-MA","German","UK",5.1,19244906.2,99312954.4,0,0,FALSE,2021-09-30,FALSE,0,0
"movie_0703","mystery legend","Movie","History","",1993,128,"R","English","Germany",5.6,9853801,58384599,0,0,TRUE,2023-12-01,TRUE,0,0
"movie_0704","dark mystery","Movie","Western","",2000,144,"PG","English","USA",6.6,1579910,0,0,0,FALSE,2024-11-06,FALSE,0,0
"movie_0705","house secret","Stand-up Comedy","Romance","",2022,61,"PG-13","Hindi","USA",5.1,0,0,1,12,FALSE,2025-03-08,FALSE,1,1
"movie_0706","new city","Movie","Drama","Mystery",2011,72,"TV-PG","English","USA",6.4,602601,0,0,0,FALSE,2021-03-05,TRUE,0,0
"movie_0707","fire warrior","TV Series","Romance","",2003,29,"R","Korean","India",2.6,0,0,3,143,TRUE,2022-08-16,FALSE,1,1
"movie_0708","my love","Movie","Music","",2012,134,"PG","English","USA",0.5,999917,93806,0,0,TRUE,2022-04-17,FALSE,0,0
"movie_0709","kingdom princess","Movie","Sci-Fi","",2011,109,"TV-PG","English","UK",6.5,0,250370,0,0,FALSE,2022-10-06,FALSE,1,1
"movie_0710","little warrior","Movie","Sci-Fi","",2002,104,"TV-MA","French","USA",8.7,1185845,80728679,0,0,FALSE,2024-03-02,FALSE,0,0
"movie_0711","empire kingdom","Movie","Drama","Thriller",1963,92,"G","German","Japan",7.7,3853848,0,0,0,FALSE,2023-11-25,FALSE,0,0
"movie_0712","a day","Movie","Family","",1994,28,"G","Spanish","Canada",6.6,319285,0,0,0,TRUE,2023-11-22,TRUE,0,0
"movie_0713","princess quest","Movie","War","",1992,103,"TV-MA","Spanish","Canada",6.6,0,16977476,0,0,TRUE,2024-05-02,TRUE,1,1
"movie_0714","house dream","Limited Series","Adventure","Fantasy",2002,47,"PG","English","USA",7,0,0,7,108,FALSE,2023-11-18,TRUE,1,1
"movie_0715","city mystery","Movie","Horror","",2002,116,"PG-13","English","USA",5.6,2496199,5147384,0,0,FALSE,2024-11-07,FALSE,0,0
"movie_0716","love battle","Stand-up Comedy","War","",2022,91,"R","English","Germany",4.4,0,0,1,12,FALSE,2020-10-15,TRUE,1,1
"movie_0717","queen legend","TV Series","Sport","",1995,40,"TV-Y","French","UK",5.1,0,0,14,147,FALSE,2023-10-17,FALSE,1,1
"movie_0718","mystery dream","TV Series","Sci-Fi","",2018,35,"TV-MA","French","USA",7,0,0,7,66,FALSE,2025-04-22,FALSE,1,1
"movie_0719","warrior dream","Movie","Sci-Fi","Drama",1991,99,"NC-17","English","Germany",6.5,0,99312954.4,0,0,FALSE,2023-10-16,FALSE,1,1
"movie_0720","legend war","Stand-up Comedy","Western","History",2007,80,"PG-13","English","USA",6.5,0,0,1,12,TRUE,2023-11-07,FALSE,1,1
"movie_0721","dream dream","TV Series","Horror","",2022,37,"TV-Y","French","USA",5.9,0,0,6,67,FALSE,2024-06-23,FALSE,1,1
"movie_0722","battle mission","TV Series","Romance","",2024,15,"TV-MA","Japanese","USA",5.6,0,0,3,185,TRUE,2022-07-13,FALSE,1,1
"movie_0723","house day","Documentary","Thriller","",2000,128,"TV-MA","Hindi","UK",8,0,0,1,12,FALSE,2025-02-25,FALSE,1,1
"movie_0724","war story","TV Series","War","",2017,26,"NC-17","English","USA",8,0,0,6,93,FALSE,2022-01-24,FALSE,1,1
"movie_0725","old king","Documentary","Music","",2018,110,"TV-G","Italian","USA",8.1,0,0,1,12,FALSE,2021-03-20,FALSE,1,1
"movie_0726","the mystery","Movie","Action","",2021,13,"PG-13","Korean","South Korea",4.6,0,0,0,0,FALSE,2021-01-12,TRUE,1,1
"movie_0727","last journey","TV Series","Western","",2003,41,"TV-Y","English","UK",8.2,0,0,1,88,FALSE,2021-11-22,FALSE,1,1
"movie_0728","phoenix day","Stand-up Comedy","Crime","",1998,89,"TV-Y7","English","UK",7.6,0,0,1,12,FALSE,2025-04-11,FALSE,1,1
"movie_0729","big mission","Limited Series","Sci-Fi","Thriller",2011,47,"PG-13","English","Canada",7.4,0,0,5,109,TRUE,2022-02-03,FALSE,1,1
"movie_0730","adventure fire","Documentary","Comedy","",2000,91,"R","Spanish","France",5.1,0,0,1,12,FALSE,2025-01-19,FALSE,1,1
"movie_0731","house mission","Movie","Documentary","",1998,123,"TV-Y","English","Canada",8.6,821338,2563997,0,0,TRUE,2024-10-27,FALSE,0,0
"movie_0732","legend ice","Stand-up Comedy","Mystery","",2000,35,"TV-PG","English","USA",6,0,0,1,12,TRUE,2021-03-18,FALSE,1,1
"movie_0733","story love","Movie","Animation","Action",1992,121,"TV-PG","English","USA",7.2,1205813,99312954.4,0,0,FALSE,2024-08-24,FALSE,0,0
"movie_0734","queen warrior","TV Series","Adventure","",2017,62,"TV-Y7","English","Canada",6.5,0,0,3,64,FALSE,2024-08-15,FALSE,1,1
"movie_0735","princess hero","Documentary","Fantasy","Biography",2001,107,"PG","German","USA",9.2,0,0,1,12,FALSE,2024-04-01,TRUE,1,1
"movie_0736","mystery legend","Stand-up Comedy","Music","",2004,69,"PG","German","Germany",6.3,0,0,1,12,FALSE,2021-09-09,TRUE,1,1
"movie_0737","legend love","Movie","Comedy","",2024,117,"TV-Y7","Spanish","USA",6.3,3778470,57571931,0,0,FALSE,2021-05-31,FALSE,0,0
"movie_0738","mission storm","Movie","Animation","",2020,107,"TV-G","English","USA",4.6,5259672,10814474,0,0,FALSE,2025-01-07,TRUE,0,0
"movie_0739","love warrior","Movie","Action","",2020,121,"NC-17","Japanese","UK",7.1,3121206,3827361,0,0,TRUE,2024-11-14,FALSE,0,0
"movie_0740","city mystery","Movie","Animation","",2011,119,"PG","German","USA",5.5,1882096,0,0,0,FALSE,2023-07-31,FALSE,0,0
"movie_0741","our love","Movie","Mystery","",1992,131,"G","English","UK",4.1,1703864,2238705,0,0,FALSE,2023-04-08,FALSE,0,0
"movie_0742","battle city","Movie","Thriller","",2009,117,"TV-MA","English","USA",6.3,4127966,782958,0,0,FALSE,2024-10-16,FALSE,0,0
